"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2017",OtherCapital,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2017",Total,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2018",Construction,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2018",Salvage,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2018",OtherCapital,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2018",Total,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2019",Construction,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2019",Salvage,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2019",OtherCapital,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2019",Total,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2020",Construction,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2020",Salvage,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2020",OtherCapital,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2020",Total,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2021",Construction,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2021",Salvage,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2021",OtherCapital,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2021",Total,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2022",Construction,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2022",Salvage,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2022",OtherCapital,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2022",Total,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2023",Construction,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2023",Salvage,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2023",OtherCapital,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2023",Total,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2024",Construction,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2024",Salvage,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2024",OtherCapital,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2024",Total,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2025",Construction,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2025",Salvage,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2025",OtherCapital,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2025",Total,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2026",Construction,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2026",Salvage,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2026",OtherCapital,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2026",Total,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2027",Construction,"",17
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2027",Salvage,"",17
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2027",OtherCapital,"",17
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2027",Total,"",17
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2028",Construction,"",18
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2028",Salvage,"",18
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2028",OtherCapital,"",18
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2028",Total,"",18
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2029",Construction,"",19
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2029",Salvage,"",19
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2029",OtherCapital,"",19
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2029",Total,"",19
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2030",Construction,"",20
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2030",Salvage,"",20
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2030",OtherCapital,"",20
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2030",Total,"",20
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2031",Construction,"",21
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2031",Salvage,"",21
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2031",OtherCapital,"",21
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2031",Total,"",21
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2032",Construction,"",22
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2032",Salvage,"",22
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2032",OtherCapital,"",22
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2032",Total,"",22
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2033",Construction,"",23
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2033",Salvage,"",23
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2033",OtherCapital,"",23
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2033",Total,"",23
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2034",Construction,"",24
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2034",Salvage,"",24
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2034",OtherCapital,"",24
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2034",Total,"",24
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2035",Construction,"",25
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2035",Salvage,"",25
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2035",OtherCapital,"",25
"        0.00","Life-Cycle Cost Report","Entire Facility","Capital Cash Flow by Category (Without Escalation)","January           2035",Total,"",25
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Energy,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Water,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Maintenance,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Repair,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Operation,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Replacement,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",MinorOverhaul,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",MajorOverhaul,"",1
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",OtherOperational,"",1
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2011",Total,"",1
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Energy,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Water,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Maintenance,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Repair,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Operation,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Replacement,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",MinorOverhaul,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",MajorOverhaul,"",2
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",OtherOperational,"",2
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2012",Total,"",2
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Energy,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Water,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Maintenance,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Repair,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Operation,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Replacement,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",MinorOverhaul,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",MajorOverhaul,"",3
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",OtherOperational,"",3
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2013",Total,"",3
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Energy,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Water,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Maintenance,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Repair,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Operation,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Replacement,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",MinorOverhaul,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",MajorOverhaul,"",4
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",OtherOperational,"",4
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2014",Total,"",4
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Energy,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Water,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Maintenance,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Repair,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Operation,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Replacement,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",MinorOverhaul,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",MajorOverhaul,"",5
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",OtherOperational,"",5
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2015",Total,"",5
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Energy,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Water,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Maintenance,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Repair,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Operation,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Replacement,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",MinorOverhaul,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",MajorOverhaul,"",6
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",OtherOperational,"",6
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2016",Total,"",6
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Energy,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Water,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Maintenance,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Repair,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Operation,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Replacement,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",MinorOverhaul,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",MajorOverhaul,"",7
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",OtherOperational,"",7
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2017",Total,"",7
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Energy,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Water,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Maintenance,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Repair,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Operation,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Replacement,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",MinorOverhaul,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",MajorOverhaul,"",8
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",OtherOperational,"",8
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2018",Total,"",8
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Energy,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Water,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Maintenance,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Repair,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Operation,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Replacement,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",MinorOverhaul,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",MajorOverhaul,"",9
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",OtherOperational,"",9
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2019",Total,"",9
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Energy,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Water,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Maintenance,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Repair,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Operation,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Replacement,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",MinorOverhaul,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",MajorOverhaul,"",10
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",OtherOperational,"",10
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2020",Total,"",10
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Energy,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Water,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Maintenance,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Repair,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Operation,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Replacement,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",MinorOverhaul,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",MajorOverhaul,"",11
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",OtherOperational,"",11
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2021",Total,"",11
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Energy,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Water,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Maintenance,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Repair,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Operation,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Replacement,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",MinorOverhaul,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",MajorOverhaul,"",12
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",OtherOperational,"",12
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2022",Total,"",12
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Energy,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Water,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Maintenance,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Repair,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Operation,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Replacement,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",MinorOverhaul,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",MajorOverhaul,"",13
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",OtherOperational,"",13
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2023",Total,"",13
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Energy,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Water,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Maintenance,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Repair,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Operation,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Replacement,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",MinorOverhaul,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",MajorOverhaul,"",14
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",OtherOperational,"",14
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2024",Total,"",14
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Energy,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Water,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Maintenance,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Repair,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Operation,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Replacement,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",MinorOverhaul,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",MajorOverhaul,"",15
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",OtherOperational,"",15
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2025",Total,"",15
"   109390.35","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2026",Energy,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2026",Water,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2026",Maintenance,"",16
"        0.00","Life-Cycle Cost Report","Entire Facility","Operating Cash Flow by Category (Without Escalation)","January           2026",Repair,"",16
